,k,j,date,irr,geo_slice
0,Northern New Jersey - NJ - Pike County,Class C,2012-04-01,0.45786132621687914,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2012-07-01,0.4560048318310732,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2012-10-01,0.44672878195859345,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2013-01-01,0.43670345592405346,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2013-04-01,0.44140137856123074,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2013-07-01,0.4260555149190619,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2013-10-01,0.42900072771953335,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2014-01-01,0.417217749198032,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2014-04-01,0.4162997555886665,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2014-07-01,0.40840708849651697,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2014-10-01,0.40627150582684024,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2015-01-01,0.40919084058602184,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2015-04-01,0.3987989766806366,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2015-07-01,0.39763075171678786,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2015-10-01,0.4033725807562256,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2016-01-01,0.42178247176709593,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2016-04-01,0.44477198663222417,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2016-07-01,0.46829872878324896,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2016-10-01,0.4582473570480319,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2017-01-01,0.45756442131813535,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2017-04-01,0.45157419851657776,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2017-07-01,0.4340805483573462,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2017-10-01,0.40886201677160994,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2018-01-01,0.37707735210079263,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2018-04-01,0.34997027957130755,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2018-07-01,0.3449002835645101,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2018-10-01,0.3338327352543371,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2019-01-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2019-04-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2019-07-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2019-10-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2020-01-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2020-04-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2020-07-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2020-10-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2021-01-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2021-04-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2021-07-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2021-10-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2022-01-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2022-04-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2022-07-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2022-10-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2023-01-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2023-04-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2023-07-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Northern New Jersey - NJ - Pike County,Class C,2023-10-01,,Submarket - Northern New Jersey - NJ - Pike County - Class C
0,Atlanta - GA - Bartow County,Class C,2001-01-01,0.3941637291223421,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2001-04-01,0.37037432863818953,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2001-07-01,0.3517045380641748,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2001-10-01,0.3258700637643963,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2002-01-01,0.26743588030696386,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2002-04-01,0.2287402631198514,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2002-07-01,0.259348586063463,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2002-10-01,0.2197552200917392,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2003-01-01,0.15359125512421046,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2003-04-01,0.12403790143986138,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2003-07-01,0.047284394079687875,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2003-10-01,-0.04689956008097973,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2004-01-01,-0.12185514135646303,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2004-04-01,-0.15724133849640198,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2004-07-01,-0.17803922354295576,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2004-10-01,-0.1763950871037092,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2005-01-01,-0.15290554769277187,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2005-04-01,-0.12149282461220778,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2005-07-01,-0.08663664638729307,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2005-10-01,-0.06315887492558891,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2006-01-01,-0.04431217072370186,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2006-04-01,-0.036618630791256046,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2006-07-01,-0.03348586630719419,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2006-10-01,-0.0322433459412923,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2007-01-01,-0.030645422383519194,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2007-04-01,-0.028884651875181744,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2007-07-01,-0.033834304940078,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2007-10-01,-0.01092032891028527,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2008-01-01,0.021591281627572068,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2008-04-01,0.056925425673615804,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2008-07-01,0.13381529088173383,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2008-10-01,0.3366942538231299,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2009-01-01,0.39229436430142495,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2009-04-01,0.4220218380670051,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2009-07-01,0.4343550992577947,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2009-10-01,0.43652643256221624,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2010-01-01,0.41836622479127494,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2010-04-01,0.37786045865330076,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2010-07-01,0.34574442672658057,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2010-10-01,0.27563176674881573,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2011-01-01,0.18886472485538053,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2011-04-01,0.19928252262978363,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2011-07-01,0.23417954500297022,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2011-10-01,0.26513894165005847,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2012-01-01,0.2747272644243284,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2012-04-01,0.2937336240909607,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2012-07-01,0.3069118858150959,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2012-10-01,0.296323412025409,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2013-01-01,0.2687213152696757,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2013-04-01,0.2715488743160952,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2013-07-01,0.22931581972553472,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2013-10-01,0.23463286866506494,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2014-01-01,0.25266407267065527,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2014-04-01,0.23461787794015665,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2014-07-01,0.21686557270571272,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2014-10-01,0.22359686620800634,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2015-01-01,0.22937659158762425,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2015-04-01,0.2132331752070884,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2015-07-01,0.21603246088132022,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2015-10-01,0.22535212332313415,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2016-01-01,0.2842680361909107,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2016-04-01,0.28912247529624535,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2016-07-01,0.3577990725337268,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2016-10-01,0.3308449282476169,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2017-01-01,0.309126879988157,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2017-04-01,0.3294562964092218,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2017-07-01,0.25310426312105627,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2017-10-01,0.22609722597337134,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2018-01-01,0.19059706992550352,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2018-04-01,0.1736685629958028,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2018-07-01,0.1701820360484132,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2018-10-01,0.16603480518964298,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2019-01-01,,Submarket - Atlanta - GA - Bartow County - Class C
0,Atlanta - GA - Bartow County,Class C,2019-04-01,,Submarket - Atlanta - GA - Bartow County - Class C
